order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,delivery_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,delivery_hours,late_delivery
O00999,C0613,Retail,2024-06-30 10:26:00,24,RiverSide,SOUTH,High,170.69,Web,1,DL00284,D089,V075,H03,2024-06-30 12:34:00,2024-07-01 08:34:00.640399,OnTime,2.53,0.0,0.0,3.73,4.03,40,North,Consumer,2025-06-03 00:10:00,45.5,60.7,App,Suspended,20.00017788861111,0
O01000,C0576,Retail,2025-11-15 22:01:00,6,AIRPORT,WEST,Medium,59.9,API,1,DL00818,D035,V120,H07,2025-11-15 22:28:00,2025-11-16 03:01:40.812667,OnTime,35.25,1.0,0.0,5.0,23.18,65,East,SME,2025-05-01 05:08:00,50.2,43.3,App,Dormant,4.561336851944444,0
O01001,C0413,Passenger,2025-08-05 11:49:00,12,WEST,Ctr,High,78.37,Web,0,,,,,,,,,,,,,32,Riverside,Consumer,2024-10-05 10:39:00,57.4,87.3,App,Active,,0
O01002,C0607,Business,2024-06-14 07:52:00,12,WEST,West,Medium,109.31,Web,1,DL00910,D071,V005,H04,2024-06-14 09:09:00,2024-06-14 22:29:41.070065,Delayed,26.61,1.0,0.0,4.05,16.25,44,north,Consumer,2025-12-12 08:45:00,63.1,68.8,App,Active,13.344741684722223,0
O01003,C0473,Passenger,2024-01-01 04:38:00,24,AIRPORT,WEST,Low,60.87,Web,0,,,,,,,,,,,,,72,AIRPORT,Consumer,2025-07-17 04:40:00,39.8,78.2,Web,Active,,0
O01004,C0056,Retail,2024-09-21 19:29:00,2,Central,Airport,High,98.19,Web,0,DL00825,D147,V007,H05,2024-09-21 20:08:00,2024-09-22 02:23:36.861233,Failed,11.9,0.0,0.0,2.26,21.03,54,NORTH,Consumer,2024-06-03 02:11:00,71.1,32.0,App,Active,6.260239231388889,0
O01005,C0104,Business,2025-05-01 17:35:00,12,RiverSide,SOUTH,High,127.67,App,0,DL00184,D023,V096,H07,2025-05-01 19:42:00,2025-05-03 02:37:43.403054,Failed,13.78,0.0,0.0,2.96,13.86,39,East,Consumer,2024-12-23 11:05:00,66.2,28.6,App,Active,30.928723070555556,0
O01006,C0112,Parcel,2025-12-29 12:08:00,12,CENTRAL,East,High,74.48,Phone,1,DL00263,D048,V098,H01,2025-12-29 14:58:00,2025-12-30 04:56:17.180320,Delayed,15.66,1.0,0.0,2.55,9.31,25,North,Consumer,2025-02-01 22:48:00,42.1,66.1,App,Active,13.971438977777778,0
O01007,C0556,Medical,2024-09-24 07:35:00,12,Riverside,RiverSide,Medium,46.92,App,0,DL00163,D121,V056,H07,2024-09-24 08:50:00,2024-09-25 09:30:25.927484,Delayed,9.31,0.0,0.0,2.51,8.76,20,East,Consumer,2025-01-03 10:48:00,48.9,65.5,Web,Dormant,24.673868745555556,0
O01008,C0575,Parcel,2024-05-03 08:26:00,12,West,north,High,76.64,App,0,,,,,,,,,,,,,25,Riverside,Consumer,2025-01-10 19:53:00,77.2,72.1,Web,Active,,0
O01009,C0545,Passenger,2024-06-01 04:33:00,4,EAST,Riverside,Medium,167.86,Web,1,DL00704,D058,V084,H08,2024-06-01 06:49:00,2024-06-01 07:25:55.005036,OnTime,1.84,0.0,0.0,4.35,5.9,18,SOUTH,Consumer,2024-07-05 12:10:00,66.9,72.4,App,Active,0.6152791766666666,0
O01010,C0018,Business,2024-05-18 18:20:00,6,WEST,South,Low,55.14,,0,DL00222,D121,V045,H06,2024-05-18 21:01:00,2024-05-18 23:50:57.890175,OnTime,9.72,0.0,0.0,5.0,8.53,56,WEST,Consumer,2025-08-18 18:40:00,63.2,49.6,Web,Dormant,2.8327472708333334,0
O01011,C0257,Business,2024-02-28 05:14:00,12,AIRPORT,SOUTH,Low,103.05,App,1,DL00119,D076,V037,H03,2024-02-28 07:57:00,2024-02-29 14:55:52.373220,Failed,32.37,3.0,0.0,1.71,25.09,34,West,Consumer,2025-04-30 08:51:00,55.0,93.1,App,Active,30.981214783333332,0
O01012,C0532,Retail,2025-03-08 05:05:00,1,Riverside,Ctr,Critical,99.1,App,0,DL00874,D006,V088,H02,2025-03-08 05:38:00,2025-03-08 16:05:25.585889,Delayed,10.15,0.0,1.0,2.81,12.54,73,SOUTH,Consumer,2024-03-08 19:46:00,76.5,51.4,Phone,Active,10.45710719138889,0
O01013,C0185,Passenger,2025-08-22 14:50:00,4,Ctr,north,Low,76.79,Web,0,DL00086,D159,V063,H02,2025-08-22 17:32:00,2025-08-22 19:39:11.266878,OnTime,17.4,0.0,0.0,3.75,12.23,40,SOUTH,Consumer,2025-12-05 05:27:00,77.5,76.4,Phone,Suspended,2.119796355,0
O01014,C0106,Medical,2025-02-22 08:56:00,1,South,Airport,Medium,47.39,App,0,,,,,,,,,,,,,22,Ctr,Consumer,2025-04-26 06:21:00,63.0,45.3,App,Active,,0
O01015,C0226,Passenger,2025-08-06 21:14:00,6,RiverSide,Ctr,High,40.54,Phone,0,,,,,,,,,,,,,74,WEST,Consumer,2024-12-09 12:05:00,47.2,48.0,Web,Active,,0
O01016,C0407,Retail,2024-06-03 23:17:00,6,Airport,SOUTH,High,76.82,,0,DL00812,D073,V059,H02,2024-06-04 00:55:00,2024-06-04 05:47:54.997877,OnTime,23.74,4.0,0.0,5.0,11.75,47,RiverSide,Consumer,2025-02-24 07:51:00,77.2,68.9,App,Active,4.8819438547222225,0
O01017,C0201,Retail,2025-12-30 13:06:00,6,CENTRAL,WEST,High,30.84,Phone,0,DL00211,D102,V006,H08,2025-12-30 15:47:00,2025-12-30 19:01:17.386185,OnTime,12.39,1.0,0.0,4.57,13.18,49,Ctr,Consumer,2024-01-19 08:02:00,69.2,59.8,App,Active,3.2381628291666664,0
O01018,C0180,Parcel,2024-02-22 13:58:00,12,West,AIRPORT,Medium,98.9,App,0,,,,,,,,,,,,,64,West,Consumer,2025-11-23 08:25:00,50.3,58.9,Phone,Active,,0
O01019,C0626,Parcel,2024-04-16 00:57:00,4,West,EAST,High,206.52,App,0,DL00408,D071,V057,H08,2024-04-16 01:49:00,2024-04-16 04:58:04.426005,OnTime,8.49,0.0,0.0,3.3,8.4,45,SOUTH,Consumer,2025-08-01 05:09:00,61.6,6.0,Phone,Active,3.151229445833333,0
O01020,C0321,Retail,2024-10-23 02:18:00,2,Airport,South,High,77.64,App,0,DL00905,D028,V013,H04,2024-10-23 02:30:00,2024-10-23 11:04:29.734438,Delayed,30.71,1.0,0.0,3.81,18.26,51,South,Consumer,2024-07-31 16:57:00,99.0,70.3,Partner API,Active,8.574926232777777,0
O01021,C0625,Retail,2024-06-28 04:26:00,6,WEST,CENTRAL,High,78.29,API,0,,,,,,,,,,,,,66,CENTRAL,Consumer,2025-09-29 18:04:00,33.0,59.0,Phone,Active,,0
O01022,C0061,Retail,2024-03-16 16:24:00,24,East,SOUTH,Medium,43.98,Web,0,DL00851,D141,V053,H04,2024-03-16 17:31:00,2024-03-17 21:55:48.709700,Delayed,2.38,0.0,0.0,3.21,3.58,78,Riverside,Consumer,2025-03-05 17:23:00,60.9,94.6,Web,Dormant,28.413530472222224,0
O01023,C0243,Parcel,2024-11-03 21:41:00,6,RiverSide,Ctr,Medium,89.2,,0,DL00617,D030,V045,H04,2024-11-04 00:22:00,2024-11-04 03:37:02.503074,OnTime,13.63,0.0,0.0,4.33,8.71,31,RiverSide,Consumer,2025-06-20 16:36:00,63.0,85.8,Phone,Suspended,3.2506952983333335,0
O01024,C0396,Passenger,2025-12-23 16:37:00,4,NORTH,WEST,Low,129.76,App,0,,,,,,,,,,,,,76,RiverSide,Consumer,2025-03-29 05:06:00,67.2,85.0,App,Active,,0
O01025,C0390,Parcel,2024-04-29 14:15:00,6,WEST,North,Medium,75.72,App,0,DL00322,D023,V030,H04,2024-04-29 16:53:00,2024-04-30 08:03:31.403272,Delayed,11.02,1.0,0.0,5.0,13.23,51,Ctr,Consumer,2024-04-25 02:59:00,66.5,52.9,App,Active,15.175389797777779,0
O01026,C0309,Business,2025-05-26 21:33:00,1,West,Ctr,High,20.25,Phone,0,DL00094,D034,V012,H04,2025-05-26 22:56:00,2025-05-27 09:41:42.033675,Delayed,4.66,0.0,0.0,3.72,16.6,78,Airport,SME,2024-03-23 01:59:00,29.0,72.8,App,Active,10.761676020833333,0
O01027,C0492,Parcel,2025-08-23 21:51:00,4,EAST,Central,Medium,97.55,App,0,DL00022,D088,V011,H07,2025-08-24 00:21:00,2025-08-24 04:25:39.715444,Failed,15.81,0.0,0.0,3.5,15.62,22,West,Consumer,2024-06-24 04:22:00,60.0,65.6,Phone,Active,4.077698734444445,0
O01028,C0373,Passenger,2025-01-13 16:35:00,4,SOUTH,South,Medium,109.71,API,1,,,,,,,,,,,,,34,South,Consumer,2025-03-06 11:43:00,46.8,22.4,App,Active,,0
O01029,C0478,Retail,2024-07-16 13:04:00,1,EAST,NORTH,Medium,87.86,App,0,,,,,,,,,,,,,43,north,Consumer,2024-02-22 09:47:00,43.6,52.4,App,Active,,0
O01030,C0279,Parcel,2025-08-29 08:36:00,6,Ctr,West,High,186.34,Web,1,DL00320,D059,V006,H08,2025-08-29 10:29:00,2025-08-29 14:24:55.246235,OnTime,5.12,1.0,0.0,5.0,10.77,75,South,Consumer,2025-06-02 14:17:00,62.8,52.6,Web,Active,3.932012843055556,0
O01031,C0578,Business,2025-01-26 05:55:00,6,East,Central,Medium,80.04,Web,0,DL00013,D105,V085,H04,2025-01-26 08:29:00,2025-01-26 10:33:30.834127,OnTime,6.01,2.0,0.0,3.96,11.52,63,Ctr,SME,2024-06-01 14:06:00,74.1,46.0,App,Active,2.0752317019444444,0
O01032,C0357,Passenger,2025-12-09 08:41:00,4,WEST,EAST,High,74.27,Phone,0,,,,,,,,,,,,,25,Airport,Consumer,2024-04-24 03:04:00,67.0,18.7,App,Active,,0
O01033,C0234,Medical,2024-08-30 13:23:00,1,WEST,Central,Low,11.57,Phone,1,DL00448,D101,V108,H03,2024-08-30 13:56:00,2024-08-30 13:47:00.000000,OnTime,11.14,0.0,0.0,4.65,14.25,71,North,Consumer,2024-03-27 18:33:00,54.1,74.6,App,Active,-0.15,0
O01034,C0032,Business,2025-06-20 08:43:00,24,East,SOUTH,Medium,9.2,Web,0,,,,,,,,,,,,,69,West,Consumer,2024-06-17 10:09:00,85.0,40.5,Phone,Dormant,,0
O01035,C0508,Business,2024-03-16 22:47:00,6,EAST,RiverSide,Low,54.57,App,0,DL00207,D121,V114,H04,2024-03-17 00:24:00,2024-03-17 06:31:20.483060,OnTime,18.52,1.0,0.0,4.4,11.28,76,EAST,Consumer,2024-09-09 23:52:00,64.2,66.0,App,Active,6.122356405555555,0
O01036,C0647,Medical,2024-02-28 19:43:00,4,CENTRAL,NORTH,Low,66.82,App,1,DL00749,D026,V013,H06,2024-02-28 20:38:00,2024-02-28 23:29:47.067192,OnTime,13.64,1.0,0.0,4.27,10.07,42,East,Consumer,2024-10-16 01:45:00,,76.1,App,Active,2.86307422,0
O01037,C0226,Passenger,2025-04-28 06:43:00,6,South,NORTH,High,55.58,Web,0,DL00586,D076,V114,H03,2025-04-28 07:18:00,2025-04-28 14:44:30.163250,OnTime,15.54,0.0,0.0,3.51,12.03,74,WEST,Consumer,2024-12-09 12:05:00,47.2,48.0,Web,Active,7.441712013888889,0
O01038,C0141,Business,2024-12-01 00:28:00,6,West,SOUTH,Critical,20.72,Phone,0,DL00661,D145,V067,H03,2024-12-01 01:45:00,2024-12-01 06:12:25.970798,OnTime,19.41,2.0,0.0,4.41,17.61,37,West,Consumer,2024-05-03 17:03:00,29.6,32.1,Partner API,Dormant,4.457214110555555,0
O01039,C0171,Passenger,2025-05-01 10:43:00,6,West,Riverside,Low,84.17,App,1,DL00069,D010,V074,H07,2025-05-01 11:46:00,2025-05-01 19:43:03.174703,Failed,16.76,1.0,0.0,4.17,10.73,47,SOUTH,Consumer,2024-01-20 10:35:00,82.4,81.9,Phone,Active,7.950881861944445,0
O01040,C0290,Passenger,2025-12-27 20:56:00,4,AIRPORT,CENTRAL,Medium,59.93,Web,1,DL00077,D094,V067,H04,2025-12-27 22:16:00,2025-12-28 11:51:46.015071,Delayed,32.97,3.0,0.0,2.81,18.07,30,NORTH,Consumer,2025-11-28 14:25:00,49.6,58.2,Phone,Dormant,13.5961152975,0
O01041,C0551,Passenger,2024-07-03 14:20:00,4,South,West,Medium,41.43,App,0,DL00266,D154,V058,H06,2024-07-03 16:53:00,,OnTime,9.09,0.0,0.0,4.73,15.87,51,NORTH,SME,2025-06-17 18:44:00,65.0,43.3,App,Active,,0
O01042,C0571,Passenger,2024-08-26 13:05:00,12,AIRPORT,EAST,Low,54.55,Phone,0,DL00215,D100,V102,H06,2024-08-26 13:15:00,2024-08-27 08:07:20.123858,Delayed,22.0,1.0,0.0,4.79,19.64,33,South,Consumer,2024-11-07 03:33:00,44.1,36.5,Phone,Active,18.872256627222225,0
O01043,C0371,Retail,2024-07-31 17:26:00,12,CENTRAL,RiverSide,Medium,93.72,Phone,1,,,,,,,,,,,,,57,East,Consumer,2025-01-14 07:31:00,28.5,74.9,App,Active,,0
O01044,C0190,Retail,2025-02-14 04:57:00,12,AIRPORT,Riverside,Low,70.39,App,1,DL00054,D117,V079,H01,2025-02-14 07:41:00,2025-02-14 20:37:54.180405,Delayed,29.8,1.0,0.0,4.7,22.28,39,AIRPORT,Consumer,2024-05-04 14:00:00,61.6,84.8,App,Active,12.948383445833333,0
O01045,C0506,Parcel,2024-08-26 11:47:00,1,Ctr,AIRPORT,High,53.78,Web,1,DL00526,D068,V027,H06,2024-08-26 13:19:00,2024-08-27 01:57:35.507434,Delayed,12.18,0.0,0.0,4.34,10.18,19,Airport,Enterprise,2025-06-14 05:24:00,56.3,62.0,App,Active,12.643196509444444,0
O01046,C0591,Retail,2025-12-26 11:24:00,24,SOUTH,East,High,169.64,Phone,0,,,,,,,,,,,,,60,WEST,Enterprise,2025-09-19 17:42:00,,35.8,App,Active,,0
O01047,C0121,Parcel,2025-11-10 15:49:00,4,West,RiverSide,High,32.59,Phone,0,DL00791,D085,V116,H01,2025-11-10 17:11:00,2025-11-10 20:04:01.891025,OnTime,21.48,1.0,0.0,4.67,22.23,25,South,Consumer,2025-09-18 19:30:00,90.9,59.0,Phone,Active,2.8838586180555557,0
O01048,C0458,Medical,2025-01-08 04:14:00,12,Airport,AIRPORT,Medium,160.1,Phone,1,,,,,,,,,,,,,37,Ctr,Enterprise,2024-07-01 14:38:00,61.5,51.7,App,Active,,0
O01049,C0527,Retail,2025-10-17 06:56:00,12,West,West,Medium,69.8,App,0,DL00471,D088,V068,H01,2025-10-17 08:34:00,2025-10-17 18:06:53.601277,OnTime,17.09,1.0,0.0,4.21,16.47,73,Central,Consumer,2024-02-11 20:08:00,86.2,89.5,Web,Active,9.548222576944445,0
O01050,C0363,Passenger,2024-09-29 03:02:00,6,CENTRAL,South,Medium,73.98,API,0,,,,,,,,,,,,,48,Airport,SME,2025-10-22 07:30:00,49.4,78.9,Web,Active,,0
O01051,C0288,Retail,2025-06-06 04:56:00,4,Central,AIRPORT,Low,74.57,Phone,0,DL00298,D111,V109,H05,2025-06-06 07:00:00,2025-06-06 23:06:57.382276,Delayed,11.95,0.0,0.0,3.03,8.36,51,WEST,Consumer,2025-05-12 12:01:00,65.6,49.8,Phone,Active,16.11593952111111,0
O01052,C0429,Retail,2025-02-19 19:26:00,6,East,SOUTH,Low,91.5,App,0,,,,,,,,,,,,,31,South,Consumer,2024-03-07 20:02:00,66.6,61.3,App,Dormant,,0
O01053,C0106,Passenger,2025-10-23 02:30:00,6,EAST,West,Low,285.05,App,0,DL00488,D038,V014,H08,2025-10-23 03:57:00,2025-10-23 08:18:12.147470,OnTime,3.33,0.0,0.0,,10.75,22,Ctr,Consumer,2025-04-26 06:21:00,63.0,45.3,App,Active,4.3533742972222225,0
O01054,C0216,Retail,2025-08-19 14:21:00,4,South,Airport,Medium,260.15,Web,0,DL00024,D045,V029,H02,2025-08-19 14:33:00,2025-08-19 18:11:44.601237,OnTime,8.58,0.0,0.0,4.78,14.62,50,RiverSide,Consumer,2024-02-26 02:42:00,51.9,85.2,App,Active,3.6457225658333337,0
O01055,C0621,Parcel,2025-08-13 17:22:00,6,north,South,Medium,33.59,Web,0,DL00171,D096,V085,H07,2025-08-13 19:47:00,2025-08-13 23:52:05.486628,OnTime,23.42,1.0,0.0,4.35,13.6,78,CENTRAL,Consumer,2025-06-27 22:00:00,55.3,63.1,App,Active,4.084857396666667,0
O01056,C0203,Retail,2024-12-19 22:48:00,4,EAST,AIRPORT,Medium,111.26,Phone,1,DL00712,D134,V012,H07,2024-12-20 00:40:00,2024-12-20 11:07:55.426151,Delayed,11.83,1.0,0.0,4.95,3.1,33,Ctr,Consumer,2025-06-01 17:12:00,,66.8,App,Active,10.465396153055556,0
O01057,C0579,Passenger,2025-03-23 10:11:00,4,AIRPORT,north,Medium,50.3,App,0,DL00202,D028,V054,H06,2025-03-23 12:38:00,2025-03-23 18:02:58.624138,Delayed,19.31,2.0,0.0,3.67,17.41,61,CENTRAL,Consumer,2024-03-06 20:09:00,82.4,85.3,App,Active,5.416284482777778,0
O01058,C0215,Retail,2025-05-08 22:01:00,6,AIRPORT,WEST,Low,179.11,App,0,DL00535,D033,V094,H07,2025-05-09 00:57:00,2025-05-09 02:20:23.931566,OnTime,23.45,3.0,0.0,3.15,18.56,67,NORTH,SME,2024-09-18 13:10:00,64.4,51.4,App,Active,1.3899809905555556,0
O01059,C0107,Business,2025-11-23 21:49:00,6,East,East,Medium,19.55,App,0,DL00331,D005,V036,H07,2025-11-23 22:50:00,2025-11-24 01:57:10.991964,OnTime,12.94,2.0,0.0,3.72,15.48,64,Airport,Consumer,2024-07-28 15:39:00,46.2,43.1,Phone,Dormant,3.11971999,0
O01060,C0277,Parcel,2024-06-13 12:23:00,2,West,north,Low,103.55,Web,0,,,,,,,,,,,,,51,SOUTH,Consumer,2025-04-29 00:18:00,39.1,87.6,App,Dormant,,0
O01061,C0535,Retail,2024-04-29 20:49:00,2,Central,WEST,Medium,13.17,App,0,DL00299,D121,V088,H07,2024-04-29 22:39:00,2024-04-29 23:45:53.493983,OnTime,15.83,3.0,0.0,4.49,12.5,39,SOUTH,Consumer,2024-06-18 21:50:00,38.6,80.2,Web,Active,1.1148594397222222,0
O01062,C0559,Medical,2024-10-26 17:41:00,4,East,Central,Medium,128.73,App,1,DL00058,D125,V082,H02,2024-10-26 18:46:00,2024-10-26 22:22:57.920354,OnTime,15.33,0.0,0.0,5.0,7.95,72,north,Consumer,2024-02-19 09:52:00,72.0,64.4,Partner API,Active,3.616088987222222,0
O01063,C0054,Retail,2024-07-27 20:15:00,12,East,Riverside,Medium,47.11,App,1,DL00436,D034,V076,H04,2024-07-27 22:20:00,2024-07-28 11:09:31.719472,OnTime,9.89,0.0,0.0,4.0,12.8,75,WEST,Consumer,2025-12-24 13:22:00,42.4,26.8,Web,Active,12.825477631111111,0
O01064,C0095,Passenger,2025-12-22 18:49:00,12,CENTRAL,AIRPORT,Medium,48.29,App,1,DL00296,D062,V044,H03,2025-12-22 19:59:00,2025-12-23 10:18:27.445268,Delayed,16.44,2.0,0.0,4.7,11.33,23,South,SME,2024-08-16 19:51:00,50.8,61.7,App,Suspended,14.324290352222222,0
O01065,C0436,Parcel,2024-07-20 11:49:00,4,South,South,Medium,35.51,Web,1,,,,,,,,,,,,,20,Riverside,SME,2024-08-27 04:26:00,42.5,57.0,App,Active,,0
O01066,C0084,Business,2024-11-04 20:16:00,2,EAST,Airport,Low,54.18,Phone,1,,,,,,,,,,,,,33,Airport,Consumer,2024-12-16 23:16:00,55.8,61.9,Web,Active,,0
O01067,C0304,Retail,2024-06-16 02:38:00,12,north,West,Low,8.17,API,0,DL00545,D113,V072,H04,2024-06-16 04:56:00,2024-06-17 00:22:38.764981,Delayed,12.43,0.0,0.0,5.0,13.31,56,Riverside,Consumer,2024-09-29 13:32:00,72.4,63.6,Phone,Active,19.444101383611113,0
O01068,C0089,Passenger,2025-04-10 21:56:00,2,RiverSide,WEST,Low,53.32,App,0,DL00616,D041,V081,H08,2025-04-10 22:22:00,2025-04-11 05:25:01.394964,Delayed,13.75,0.0,0.0,2.32,14.94,40,RiverSide,Consumer,2024-01-28 16:19:00,62.7,20.7,App,Active,7.050387489999999,0
O01069,C0219,Passenger,2025-08-25 01:12:00,12,Central,north,High,18.2,App,1,DL00637,D011,V046,H08,2025-08-25 03:45:00,2025-08-25 12:09:57.353857,OnTime,7.12,0.0,0.0,3.8,8.9,29,Ctr,Consumer,2025-12-10 09:02:00,74.6,85.7,Web,Active,8.415931626944444,0
O01070,C0335,Parcel,2024-01-16 19:34:00,24,East,NORTH,Low,153.81,Phone,0,,,,,,,,,,,,,33,NORTH,SME,2025-08-11 11:08:00,45.3,34.6,App,Active,,0
O01071,C0055,Retail,2025-02-26 23:35:00,12,South,EAST,Medium,97.8,App,0,DL00809,D043,V051,H05,2025-02-27 00:21:00,2025-02-27 16:48:45.890797,Delayed,13.21,1.0,1.0,4.41,16.54,34,East,Enterprise,2025-11-30 12:14:00,80.3,50.5,App,Suspended,16.46274744361111,0
O01072,C0384,Passenger,2024-10-05 00:04:00,6,WEST,north,High,172.79,App,0,DL00127,D026,V099,H02,2024-10-05 00:19:00,2024-10-05 18:08:10.081712,Delayed,16.56,2.0,0.0,2.12,11.9,24,Riverside,Consumer,2024-05-29 12:03:00,67.4,53.4,Web,Active,17.819467142222223,0
O01073,C0047,Passenger,2024-01-05 05:05:00,6,Central,Airport,Medium,34.23,App,0,DL00755,D084,V024,H08,2024-01-05 05:34:00,2024-01-05 21:45:54.509466,Delayed,21.74,1.0,0.0,2.22,13.13,25,East,Consumer,2025-05-20 01:13:00,81.3,26.5,App,Active,16.198474851666667,0
O01074,C0499,Passenger,2025-12-13 07:00:00,2,Ctr,SOUTH,Low,51.75,App,0,,,,,,,,,,,,,40,Ctr,Consumer,2025-10-13 12:05:00,55.9,74.5,App,Active,,0
O01075,C0260,Passenger,2024-06-26 07:11:00,2,East,AIRPORT,High,181.2,App,0,DL00858,D099,V007,H08,2024-06-26 10:08:00,2024-06-26 09:44:24.109661,OnTime,9.72,1.0,0.0,4.34,16.21,21,East,Consumer,2025-10-27 14:31:00,64.3,57.5,App,Active,-0.39330287194444447,0
O01076,C0035,Business,2024-09-28 22:50:00,6,SOUTH,AIRPORT,Critical,46.37,App,0,DL00049,D091,V018,H02,2024-09-29 01:23:00,2024-09-29 07:46:30.295652,OnTime,12.55,0.0,0.0,3.52,6.93,22,East,Consumer,2025-07-25 18:50:00,46.7,85.5,App,Active,6.391748792222223,0
O01077,C0021,Retail,2024-08-30 00:01:00,4,North,Riverside,Low,130.85,App,0,DL00413,D046,V035,H01,2024-08-30 00:32:00,2024-08-30 11:34:46.079286,Failed,6.34,1.0,0.0,4.22,10.75,30,CENTRAL,SME,2025-07-31 01:39:00,63.6,40.8,Phone,Active,11.046133135,0
O01078,C0622,Parcel,2024-04-26 02:59:00,6,AIRPORT,Riverside,Low,91.33,Web,1,,,,,,,,,,,,,22,RiverSide,Consumer,2024-01-28 13:46:00,54.2,26.8,Phone,Dormant,,0
O01079,C0017,Passenger,2024-03-31 06:09:00,24,South,Riverside,Medium,190.5,App,0,DL00371,D158,V069,H03,2024-03-31 08:45:00,2024-04-01 08:18:08.744449,OnTime,17.43,0.0,0.0,3.57,10.98,30,South,SME,2025-11-29 05:06:00,72.1,55.4,App,Active,23.552429013611114,0
O01080,C0107,Passenger,2025-04-26 10:04:00,1,Ctr,North,High,65.57,App,1,,,,,,,,,,,,,64,Airport,Consumer,2024-07-28 15:39:00,46.2,43.1,Phone,Dormant,,0
O01081,C0581,Medical,2025-06-18 11:20:00,2,West,Airport,Critical,10.07,App,1,DL00034,D157,V110,H04,2025-06-18 12:01:00,2025-06-19 05:14:57.054608,Delayed,14.68,0.0,0.0,4.4,9.44,78,NORTH,Consumer,2024-09-27 00:03:00,48.1,68.4,App,Dormant,17.232515168888888,0
O01082,C0530,Medical,2024-10-25 13:47:00,24,RiverSide,WEST,Medium,43.58,Web,0,DL00947,D129,V019,H04,2024-10-25 15:52:00,2024-10-26 13:23:40.712696,OnTime,10.8,0.0,0.0,4.13,11.79,28,West,SME,2025-05-31 12:41:00,55.9,35.1,Partner API,Active,21.52797574888889,0
O01083,C0156,Retail,2025-05-05 08:21:00,12,EAST,South,Low,29.43,Phone,0,DL00631,D124,V090,H01,2025-05-05 10:46:00,2025-05-06 00:19:38.465562,Delayed,13.35,1.0,0.0,2.82,10.41,26,EAST,SME,2025-03-02 03:25:00,,32.3,Web,Active,13.560684878333333,0
O01084,C0416,Passenger,2024-02-26 02:16:00,4,Central,SOUTH,Medium,64.17,App,0,,,,,,,,,,,,,34,South,Consumer,2024-10-09 09:00:00,66.0,16.7,Web,Active,,0
O01085,C0051,Medical,2024-06-15 08:05:00,6,CENTRAL,West,High,150.85,App,0,,,,,,,,,,,,,37,East,Consumer,2025-04-04 12:35:00,49.3,53.8,App,Active,,0
O01086,C0276,Passenger,2024-03-05 19:03:00,4,Airport,South,Low,140.6,Phone,0,DL00156,D100,V085,H08,2024-03-05 21:40:00,2024-03-06 10:03:18.736184,Delayed,31.74,2.0,0.0,2.18,17.62,47,South,Consumer,2024-11-15 02:59:00,66.9,76.6,App,Active,12.38853782888889,0
O01087,C0248,Parcel,2025-12-14 08:08:00,1,Airport,WEST,Low,116.34,Web,0,DL00826,D089,V021,H01,2025-12-14 08:53:00,2025-12-14 12:01:02.924988,OnTime,24.56,1.0,0.0,3.83,14.2,59,Central,Consumer,2025-10-14 11:06:00,71.1,39.9,App,Active,3.13414583,0
O01088,C0444,Parcel,2024-12-02 10:32:00,6,north,WEST,Medium,49.16,Web,1,DL00667,D049,V087,H08,2024-12-02 12:50:00,2024-12-02 16:12:08.912167,OnTime,9.91,1.0,0.0,4.8,13.21,67,Ctr,Consumer,2024-09-10 05:15:00,80.5,70.1,Web,Active,3.369142268611111,0
O01089,C0035,Retail,2025-05-18 04:12:00,2,RiverSide,NORTH,Low,7.74,Phone,0,DL00157,D144,V040,H06,2025-05-18 05:27:00,2025-05-18 08:03:36.606151,OnTime,12.43,2.0,0.0,5.0,13.52,22,East,Consumer,2025-07-25 18:50:00,46.7,85.5,App,Active,2.6101683752777776,0
O01090,C0414,Medical,2025-09-11 17:51:00,24,South,Airport,Critical,58.6,App,0,DL00442,D150,V099,H02,2025-09-11 20:27:00,2025-09-12 18:27:20.507484,OnTime,8.63,1.0,0.0,4.98,6.69,21,Riverside,SME,2024-02-14 08:47:00,77.3,61.5,Web,Active,22.005696523333334,0
O01091,C0471,Business,2024-02-22 04:53:00,2,RiverSide,AIRPORT,Medium,49.37,App,0,,,,,,,,,,,,,42,North,Consumer,2025-05-10 02:26:00,59.9,28.0,App,Dormant,,0
O01092,C0482,Passenger,2025-12-10 13:24:00,6,north,EAST,Low,97.48,Web,0,DL00837,D052,V074,H03,2025-12-10 15:10:00,2025-12-10 21:02:34.959459,OnTime,5.31,0.0,0.0,3.76,9.42,73,Riverside,Enterprise,2025-02-04 23:25:00,74.8,54.1,Web,Active,5.8763776275,0
O01093,C0205,Retail,2024-10-29 22:01:00,12,Riverside,West,Low,38.72,App,1,DL00396,D105,V063,H06,2024-10-30 00:23:00,2024-10-30 09:36:43.398508,OnTime,14.79,2.0,0.0,4.55,21.09,62,CENTRAL,Consumer,2025-04-02 03:42:00,52.1,78.7,Web,Active,9.228721807777777,0
